"","date","load_type","country","price","price_difference"
"4558","2020-06-25","позапік","Словаччина",33.05,1.44
"4559","2020-06-25","позапік","Угорщина",33.05,1.44
"4560","2020-06-25","позапік","Румунія",30.49,-6.41
"4561","2020-06-26","база","Україна",33.51,NA
"4562","2020-06-26","база","Польща",54.9,63.83
"4563","2020-06-26","база","Словаччина",33.71,0.6
"4564","2020-06-26","база","Угорщина",33.71,0.6
"4565","2020-06-26","база","Румунія",33.65,0.42
"4566","2020-06-26","пік","Україна",37.53,NA
"4567","2020-06-26","пік","Польща",62.87,67.52
"4568","2020-06-26","пік","Словаччина",35.33,-5.86
"4569","2020-06-26","пік","Угорщина",35.33,-5.86
"4570","2020-06-26","пік","Румунія",35.33,-5.86
"4571","2020-06-26","позапік","Україна",29.49,NA
"4572","2020-06-26","позапік","Польща",46.94,59.17
"4573","2020-06-26","позапік","Словаччина",32.09,8.82
"4574","2020-06-26","позапік","Угорщина",32.09,8.82
"4575","2020-06-26","позапік","Румунія",31.98,8.44
"4576","2020-06-27","база","Україна",31.35,NA
"4577","2020-06-27","база","Польща",51.71,64.94
"4578","2020-06-27","база","Словаччина",26.91,-14.16
"4579","2020-06-27","база","Угорщина",27.29,-12.95
"4580","2020-06-27","база","Румунія",27.33,-12.82
"4581","2020-06-27","пік","Україна",33.72,NA
"4582","2020-06-27","пік","Польща",54.77,62.43
"4583","2020-06-27","пік","Словаччина",25.24,-25.15
"4584","2020-06-27","пік","Угорщина",25.5,-24.38
"4585","2020-06-27","пік","Румунія",25.5,-24.38
"4586","2020-06-27","позапік","Україна",28.99,NA
"4587","2020-06-27","позапік","Польща",48.64,67.78
"4588","2020-06-27","позапік","Словаччина",28.58,-1.41
"4589","2020-06-27","позапік","Угорщина",29.08,0.31
"4590","2020-06-27","позапік","Румунія",29.16,0.59
"4591","2020-06-28","база","Україна",30.77,NA
"4592","2020-06-28","база","Польща",46.79,52.06
"4593","2020-06-28","база","Словаччина",17.65,-42.64
"4594","2020-06-28","база","Угорщина",18.62,-39.49
"4595","2020-06-28","база","Румунія",18.62,-39.49
"4596","2020-06-28","пік","Україна",33.08,NA
"4597","2020-06-28","пік","Польща",48.48,46.55
"4598","2020-06-28","пік","Словаччина",16.07,-51.42
"4599","2020-06-28","пік","Угорщина",16.25,-50.88
"4600","2020-06-28","пік","Румунія",16.25,-50.88
"4601","2020-06-28","позапік","Україна",28.47,NA
"4602","2020-06-28","позапік","Польща",45.1,58.41
"4603","2020-06-28","позапік","Словаччина",19.23,-32.46
"4604","2020-06-28","позапік","Угорщина",20.99,-26.27
"4605","2020-06-28","позапік","Румунія",20.99,-26.27
"4606","2020-06-29","база","Україна",31.38,NA
"4607","2020-06-29","база","Польща",52.4,66.99
"4608","2020-06-29","база","Словаччина",30.2,-3.76
"4609","2020-06-29","база","Угорщина",35.1,11.85
"4610","2020-06-29","база","Румунія",35.32,12.56
"4611","2020-06-29","пік","Україна",33.56,NA
"4612","2020-06-29","пік","Польща",56.74,69.07
"4613","2020-06-29","пік","Словаччина",33.97,1.22
"4614","2020-06-29","пік","Угорщина",40.2,19.79
"4615","2020-06-29","пік","Румунія",40.3,20.08
"4616","2020-06-29","позапік","Україна",29.21,NA
"4617","2020-06-29","позапік","Польща",48.07,64.57
"4618","2020-06-29","позапік","Словаччина",26.44,-9.48
"4619","2020-06-29","позапік","Угорщина",30,2.7
"4620","2020-06-29","позапік","Румунія",30.33,3.83
"4621","2020-06-30","база","Україна",35.51,NA
"4622","2020-06-30","база","Польща",51.45,44.89
"4623","2020-06-30","база","Словаччина",22.51,-36.61
"4624","2020-06-30","база","Угорщина",30.67,-13.63
"4625","2020-06-30","база","Румунія",30.41,-14.36
"4626","2020-06-30","пік","Україна",39.72,NA
"4627","2020-06-30","пік","Польща",52.88,33.13
"4628","2020-06-30","пік","Словаччина",22.17,-44.18
"4629","2020-06-30","пік","Угорщина",33.9,-14.65
"4630","2020-06-30","пік","Румунія",33.9,-14.65
"4631","2020-06-30","позапік","Україна",31.3,NA
"4632","2020-06-30","позапік","Польща",50.02,59.81
"4633","2020-06-30","позапік","Словаччина",22.84,-27.03
"4634","2020-06-30","позапік","Угорщина",27.45,-12.3
"4635","2020-06-30","позапік","Румунія",26.93,-13.96
"4636","2020-07-01","база","Україна",36.32,NA
"4637","2020-07-01","база","Польща",50.51,39.07
"4638","2020-07-01","база","Словаччина",33.67,-7.3
"4639","2020-07-01","база","Угорщина",40.99,12.86
"4640","2020-07-01","база","Румунія",40.99,12.86
"4641","2020-07-01","пік","Україна",39.7,NA
"4642","2020-07-01","пік","Польща",54.02,36.07
"4643","2020-07-01","пік","Словаччина",35.33,-11.01
"4644","2020-07-01","пік","Угорщина",44.46,11.99
"4645","2020-07-01","пік","Румунія",44.46,11.99
"4646","2020-07-01","позапік","Україна",32.93,NA
"4647","2020-07-01","позапік","Польща",47,42.73
"4648","2020-07-01","позапік","Словаччина",32.01,-2.79
"4649","2020-07-01","позапік","Угорщина",37.52,13.94
"4650","2020-07-01","позапік","Румунія",37.52,13.94
"4651","2020-07-02","база","Україна",33.86,NA
"4652","2020-07-02","база","Польща",51.49,52.07
"4653","2020-07-02","база","Словаччина",37.67,11.25
"4654","2020-07-02","база","Угорщина",43.47,28.38
"4655","2020-07-02","база","Румунія",43.47,28.38
"4656","2020-07-02","пік","Україна",35.19,NA
"4657","2020-07-02","пік","Польща",53.13,50.98
"4658","2020-07-02","пік","Словаччина",39.81,13.13
"4659","2020-07-02","пік","Угорщина",47.36,34.58
"4660","2020-07-02","пік","Румунія",47.36,34.58
"4661","2020-07-02","позапік","Україна",32.54,NA
"4662","2020-07-02","позапік","Польща",49.85,53.2
"4663","2020-07-02","позапік","Словаччина",35.53,9.19
"4664","2020-07-02","позапік","Угорщина",39.58,21.63
"4665","2020-07-02","позапік","Румунія",39.58,21.63
"4666","2020-07-03","база","Україна",42.11,NA
"4667","2020-07-03","база","Польща",52.87,25.55
"4668","2020-07-03","база","Словаччина",36.77,-12.68
"4669","2020-07-03","база","Угорщина",44.08,4.68
"4670","2020-07-03","база","Румунія",44.08,4.68
"4671","2020-07-03","пік","Україна",47.52,NA
"4672","2020-07-03","пік","Польща",58.47,23.04
"4673","2020-07-03","пік","Словаччина",37.75,-20.56
"4674","2020-07-03","пік","Угорщина",47.03,-1.03
"4675","2020-07-03","пік","Румунія",47.03,-1.03
"4676","2020-07-03","позапік","Україна",36.7,NA
"4677","2020-07-03","позапік","Польща",47.27,28.8
"4678","2020-07-03","позапік","Словаччина",35.79,-2.48
"4679","2020-07-03","позапік","Угорщина",41.12,12.04
"4680","2020-07-03","позапік","Румунія",41.12,12.04
"4681","2020-07-04","база","Україна",39.92,NA
"4682","2020-07-04","база","Польща",46.49,16.46
"4683","2020-07-04","база","Словаччина",17.77,-55.49
"4684","2020-07-04","база","Угорщина",32.2,-19.34
"4685","2020-07-04","база","Румунія",32.2,-19.34
"4686","2020-07-04","пік","Україна",44.48,NA
"4687","2020-07-04","пік","Польща",47.9,7.69
"4688","2020-07-04","пік","Словаччина",17.14,-61.47
"4689","2020-07-04","пік","Угорщина",32.75,-26.37
"4690","2020-07-04","пік","Румунія",32.75,-26.37
"4691","2020-07-04","позапік","Україна",35.36,NA
"4692","2020-07-04","позапік","Польща",45.08,27.49
"4693","2020-07-04","позапік","Словаччина",18.39,-47.99
"4694","2020-07-04","позапік","Угорщина",31.66,-10.46
"4695","2020-07-04","позапік","Румунія",31.66,-10.46
"4696","2020-07-05","база","Україна",35.73,NA
"4697","2020-07-05","база","Польща",40.41,13.1
"4698","2020-07-05","база","Словаччина",9.64,-73.02
"4699","2020-07-05","база","Угорщина",17.02,-52.36
"4700","2020-07-05","база","Румунія",23.07,-35.43
"4701","2020-07-05","пік","Україна",38.64,NA
"4702","2020-07-05","пік","Польща",41.16,6.52
"4703","2020-07-05","пік","Словаччина",12.78,-66.93
"4704","2020-07-05","пік","Угорщина",17.82,-53.88
"4705","2020-07-05","пік","Румунія",24.66,-36.18
"4706","2020-07-05","позапік","Україна",32.82,NA
"4707","2020-07-05","позапік","Польща",39.66,20.84
"4708","2020-07-05","позапік","Словаччина",6.49,-80.23
"4709","2020-07-05","позапік","Угорщина",16.22,-50.58
"4710","2020-07-05","позапік","Румунія",21.48,-34.55
"4711","2020-07-06","база","Україна",46.71,NA
"4712","2020-07-06","база","Польща",47.78,2.29
"4713","2020-07-06","база","Словаччина",27.07,-42.05
"4714","2020-07-06","база","Угорщина",31.79,-31.94
"4715","2020-07-06","база","Румунія",32.64,-30.12
"4716","2020-07-06","пік","Україна",54.45,NA
"4717","2020-07-06","пік","Польща",49.75,-8.63
"4718","2020-07-06","пік","Словаччина",32,-41.23
"4719","2020-07-06","пік","Угорщина",37.48,-31.17
"4720","2020-07-06","пік","Румунія",37.48,-31.17
"4721","2020-07-06","позапік","Україна",38.97,NA
"4722","2020-07-06","позапік","Польща",45.81,17.55
"4723","2020-07-06","позапік","Словаччина",22.14,-43.19
"4724","2020-07-06","позапік","Угорщина",26.09,-33.05
"4725","2020-07-06","позапік","Румунія",27.8,-28.66
"4726","2020-07-07","база","Україна",39.77,NA
"4727","2020-07-07","база","Польща",48.59,22.18
"4728","2020-07-07","база","Словаччина",33.25,-16.39
"4729","2020-07-07","база","Угорщина",33.66,-15.36
"4730","2020-07-07","база","Румунія",35.04,-11.89
"4731","2020-07-07","пік","Україна",44.41,NA
"4732","2020-07-07","пік","Польща",49.74,12
"4733","2020-07-07","пік","Словаччина",33.86,-23.76
"4734","2020-07-07","пік","Угорщина",33.88,-23.71
"4735","2020-07-07","пік","Румунія",37.56,-15.42
"4736","2020-07-07","позапік","Україна",35.13,NA
"4737","2020-07-07","позапік","Польща",47.44,35.04
"4738","2020-07-07","позапік","Словаччина",32.64,-7.09
"4739","2020-07-07","позапік","Угорщина",33.45,-4.78
"4740","2020-07-07","позапік","Румунія",32.52,-7.43
"4741","2020-07-08","база","Україна",41.37,NA
"4742","2020-07-08","база","Польща",50.56,22.21
"4743","2020-07-08","база","Словаччина",43.1,4.18
"4744","2020-07-08","база","Угорщина",43.1,4.18
"4745","2020-07-08","база","Румунія",39.96,-3.41
"4746","2020-07-08","пік","Україна",47.16,NA
"4747","2020-07-08","пік","Польща",51.76,9.75
"4748","2020-07-08","пік","Словаччина",46.51,-1.38
"4749","2020-07-08","пік","Угорщина",46.51,-1.38
"4750","2020-07-08","пік","Румунія",46.51,-1.38
"4751","2020-07-08","позапік","Україна",35.59,NA
"4752","2020-07-08","позапік","Польща",49.36,38.69
"4753","2020-07-08","позапік","Словаччина",39.68,11.49
"4754","2020-07-08","позапік","Угорщина",39.68,11.49
"4755","2020-07-08","позапік","Румунія",33.4,-6.15
"4756","2020-07-09","база","Україна",37.4,NA
"4757","2020-07-09","база","Польща",52.14,39.41
"4758","2020-07-09","база","Словаччина",43.07,15.16
"4759","2020-07-09","база","Угорщина",43.07,15.16
"4760","2020-07-09","база","Румунія",41.78,11.71
"4761","2020-07-09","пік","Україна",41.73,NA
"4762","2020-07-09","пік","Польща",55.2,32.28
"4763","2020-07-09","пік","Словаччина",46.57,11.6
"4764","2020-07-09","пік","Угорщина",46.57,11.6
"4765","2020-07-09","пік","Румунія",44.64,6.97
"4766","2020-07-09","позапік","Україна",33.07,NA
"4767","2020-07-09","позапік","Польща",49.08,48.41
"4768","2020-07-09","позапік","Словаччина",39.57,19.66
"4769","2020-07-09","позапік","Угорщина",39.57,19.66
"4770","2020-07-09","позапік","Румунія",38.92,17.69
