date,load_type,country,price,price_difference
2021-05-10,пік,Польща,60.17,254.78
2021-05-10,пік,Словаччина,59.17,248.88
2021-05-10,пік,Угорщина,59.17,248.88
2021-05-10,пік,Румунія,65.08,283.73
2021-05-10,позапік,Україна,17.26,NA
2021-05-10,позапік,Польща,61.84,258.29
2021-05-10,позапік,Словаччина,59.13,242.58
2021-05-10,позапік,Угорщина,59.13,242.58
2021-05-10,позапік,Румунія,65.07,277
2021-05-11,база,Україна,23.91,NA
2021-05-11,база,Польща,64.9,171.43
2021-05-11,база,Словаччина,72.17,201.84
2021-05-11,база,Угорщина,72.23,202.09
2021-05-11,база,Румунія,72.23,202.09
2021-05-11,пік,Україна,22.53,NA
2021-05-11,пік,Польща,64.64,186.91
2021-05-11,пік,Словаччина,73.19,224.86
2021-05-11,пік,Угорщина,73.19,224.86
2021-05-11,пік,Румунія,73.19,224.86
2021-05-11,позапік,Україна,25.29,NA
2021-05-11,позапік,Польща,65.16,157.65
2021-05-11,позапік,Словаччина,71.15,181.34
2021-05-11,позапік,Угорщина,71.27,181.81
2021-05-11,позапік,Румунія,71.27,181.81
2021-05-12,база,Україна,35.28,NA
2021-05-12,база,Польща,72.12,104.42
2021-05-12,база,Словаччина,69.49,96.97
2021-05-12,база,Угорщина,69.49,96.97
2021-05-12,база,Румунія,68.49,94.13
2021-05-12,пік,Україна,37.26,NA
2021-05-12,пік,Польща,74.96,101.18
2021-05-12,пік,Словаччина,71.28,91.3
2021-05-12,пік,Угорщина,71.28,91.3
2021-05-12,пік,Румунія,69.28,85.94
2021-05-12,позапік,Україна,33.31,NA
2021-05-12,позапік,Польща,69.27,107.96
2021-05-12,позапік,Словаччина,67.69,103.21
2021-05-12,позапік,Угорщина,67.69,103.21
2021-05-12,позапік,Румунія,67.69,103.21
2021-05-13,база,Україна,41.56,NA
2021-05-13,база,Польща,68.73,65.38
2021-05-13,база,Словаччина,59.28,42.64
2021-05-13,база,Угорщина,59.28,42.64
2021-05-13,база,Румунія,59.28,42.64
2021-05-13,пік,Україна,49.2,NA
2021-05-13,пік,Польща,67.07,36.32
2021-05-13,пік,Словаччина,58.33,18.56
2021-05-13,пік,Угорщина,58.33,18.56
2021-05-13,пік,Румунія,58.33,18.56
2021-05-13,позапік,Україна,33.91,NA
2021-05-13,позапік,Польща,70.39,107.58
2021-05-13,позапік,Словаччина,60.24,77.65
2021-05-13,позапік,Угорщина,60.24,77.65
2021-05-13,позапік,Румунія,60.24,77.65
2021-05-14,база,Україна,42.4,NA
2021-05-14,база,Польща,75.21,77.38
2021-05-14,база,Словаччина,69.93,64.93
2021-05-14,база,Угорщина,69.93,64.93
2021-05-14,база,Румунія,69.02,62.78
2021-05-14,пік,Україна,50.27,NA
2021-05-14,пік,Польща,76.22,51.62
2021-05-14,пік,Словаччина,69.67,38.59
2021-05-14,пік,Угорщина,69.67,38.59
2021-05-14,пік,Румунія,67.85,34.97
2021-05-14,позапік,Україна,34.52,NA
2021-05-14,позапік,Польща,74.19,114.92
2021-05-14,позапік,Словаччина,70.19,103.33
2021-05-14,позапік,Угорщина,70.19,103.33
2021-05-14,позапік,Румунія,70.19,103.33
2021-05-15,база,Україна,36.74,NA
2021-05-15,база,Польща,73.29,99.48
2021-05-15,база,Словаччина,64.72,76.16
2021-05-15,база,Угорщина,64.72,76.16
2021-05-15,база,Румунія,64.13,74.55
2021-05-15,пік,Україна,45.85,NA
2021-05-15,пік,Польща,74.41,62.29
2021-05-15,пік,Словаччина,60.79,32.58
2021-05-15,пік,Угорщина,60.79,32.58
2021-05-15,пік,Румунія,60.79,32.58
2021-05-15,позапік,Україна,27.62,NA
2021-05-15,позапік,Польща,72.17,161.3
2021-05-15,позапік,Словаччина,68.65,148.55
2021-05-15,позапік,Угорщина,68.65,148.55
2021-05-15,позапік,Румунія,67.46,144.24
2021-05-16,база,Україна,27.2,NA
2021-05-16,база,Польща,63.98,135.22
2021-05-16,база,Словаччина,46.23,69.96
2021-05-16,база,Угорщина,46.23,69.96
2021-05-16,база,Румунія,46.23,69.96
2021-05-16,пік,Україна,32.21,NA
2021-05-16,пік,Польща,62.95,95.44
2021-05-16,пік,Словаччина,38.36,19.09
2021-05-16,пік,Угорщина,38.36,19.09
2021-05-16,пік,Румунія,38.36,19.09
2021-05-16,позапік,Україна,22.19,NA
2021-05-16,позапік,Польща,65.01,192.97
2021-05-16,позапік,Словаччина,54.11,143.85
2021-05-16,позапік,Угорщина,54.11,143.85
2021-05-16,позапік,Румунія,54.11,143.85
2021-05-17,база,Україна,37.22,NA
2021-05-17,база,Польща,78.29,110.34
2021-05-17,база,Словаччина,72.45,94.65
2021-05-17,база,Угорщина,72.45,94.65
2021-05-17,база,Румунія,69.61,87.02
2021-05-17,пік,Україна,45.93,NA
2021-05-17,пік,Польща,81.61,77.68
2021-05-17,пік,Словаччина,75.91,65.27
2021-05-17,пік,Угорщина,75.91,65.27
2021-05-17,пік,Румунія,73,58.94
2021-05-17,позапік,Україна,28.5,NA
2021-05-17,позапік,Польща,74.96,163.02
2021-05-17,позапік,Словаччина,69,142.11
2021-05-17,позапік,Угорщина,69,142.11
2021-05-17,позапік,Румунія,66.23,132.39
2021-05-18,база,Україна,32.48,NA
